Energy outputs   (0.189 MeV RMS for JP fit) 
       exp      error        BAB         JP       Diff 
      -242.6078       -334.3480      -1068.7843        570.1118       -288.6918       -418.0140       -431.7450       1084.2519       -218.7723       -241.1251        863.6017       -859.0524       1386.0187       -686.5541       -112.9628         -3.1257      -1454.9432         13.0074        -14.2717        158.7722         47.3489        153.9542       -189.2206       -227.2269        -61.0647         -7.1070       -120.3573       -367.7303      -2200.7539         80.7586        297.3329         74.4106        422.0821       -396.5488        142.8675        204.4176      -2305.3776       -153.4334        385.9351       -304.6663         22.5680      -3311.8246        534.7155       -507.6580        657.2383        -47.0918        -14.9463       -124.1703       -368.9041       -478.3356        670.8412         13.7781        845.2435        427.1068        702.9222      -1196.4972        155.2310        677.5882       -429.2824       1354.3646        278.3563       -867.2136       -960.6027        926.7227        571.8924        978.5444         44.3479       1283.6210        721.2396
     28459.3113      19809.9338       6559.2299      34067.8430       5178.8352       1185.7686       1411.7664      -3207.3144       5309.0703       1120.3569      -2401.1310       2603.2079      -2327.6159       6112.5420      13929.4360         59.6299       9812.5310      22166.5475         44.8004         95.1986        -15.1018         58.8273        -28.1685      23238.6014        -51.0243        -45.1011       -205.2892        484.9495      15296.5969       -104.2893        215.5453        159.2111      16076.9841      24351.9265         32.8395       -512.5681      16486.8667        227.3104      11613.7499      32460.3759         42.9998      21273.4627      22509.6279        355.9406      24031.6588      39874.7217        -36.8225        -93.9667      41827.0151        803.3397      28841.5650       -235.5499        427.1068      31043.6241        597.5131      20368.1942      20746.0796      35237.9206        218.9436        791.5459      38024.2930       -957.8791      25572.0506      41719.3689       -591.1116      44447.8514      30308.4539      48292.5515      39847.3198
       188.0243        -17.2523       -680.9066        821.3685        -96.9302       -179.8896       -186.4237        535.2740        -73.7724        -52.0511        439.4928       -504.8240        908.8279       -158.2559         32.5545          3.6330      -1003.0272        213.6048         -1.8073        122.4191         27.7615        105.8034       -143.1522         23.3919        -65.2695          1.7541        -88.8989       -196.2478      -1422.1243         48.6469        264.2014         45.1822        468.3978       -122.1729         78.1568         71.0624      -1549.9063       -119.3202        571.2276         29.6983         13.7219      -2185.7273        617.7372       -310.7670        674.9521        328.3992        -13.4935        -68.8407         31.3246       -326.6470        752.3382         10.9681        702.9222        597.5131        811.9682       -430.9563        409.1365        812.8874       -222.9998       1092.1896        543.8731       -659.0441       -619.7528       1030.6339        324.3506        957.8463        271.2541       1345.1566        494.1716
     22686.4768      14733.7920      13959.6045      28899.7693       4130.9450       1511.1575       1787.2209      -4578.7665       3475.3598       1262.3363      -3483.5300       9962.9001      -4864.3907       6701.4829       9061.4589          2.3541      18460.6607      15598.0746         25.7279         16.4405        -14.8047        -42.4031        128.7287      15163.3613       -127.7484       -116.8807          3.3689       1113.5206      31480.4230         35.1631         80.8147       -544.0991      11839.0185      14724.4842        -42.1812       -934.5750      30777.1910         15.2843      10277.1455      21127.7919         29.5286      43964.2764      16641.3828       1055.7214      15382.2285      28070.3685         21.1150        101.0310      27222.7934       1373.3288      21221.4639       -195.7197      -1196.4972      20368.1942       -430.9563      46268.2553      18351.0884      26090.9933       1007.9283      -2162.4413      25380.9341       1624.5899      52466.0835      30741.4675      -1419.6947      28666.1914      26405.7214      35326.4040      32337.4815
     18251.4866      12137.7357       5217.7009      24188.7251       3323.8395        660.2755        760.7121      -2301.9379       3104.7334        575.0124      -1657.3379       2479.7560      -1663.8657       4780.9493       8607.0383         12.7246       7407.0317      14369.6294         11.1734         17.2294         -4.5084         16.8974         23.1049      14355.0147         -9.1173        -26.3931        -47.9125        255.9235      12330.6057        -31.9329         46.8593         84.4709      11481.5479      14351.4259          5.0814       -248.5277      12369.4319        132.6781       9352.6359      20076.1924         10.7718      17226.9029      16090.1438        246.4923      16094.7830      25864.6154         -9.3122        -24.8919      25857.5306        491.1996      20615.3691       -148.5079        155.2310      20746.0796        409.1365      18351.0884      17156.3347      25183.6234        197.2657        357.2854      25430.3535       -378.1829      22392.8110      29728.5593       -336.4981      29701.9968      23556.1677      34328.7832      29840.7209
     36364.1505      22623.4301       8070.8446      41818.2587       6590.3830       1199.4694       1525.7006      -3279.7062       5599.6225       1115.3199      -2273.7443       3253.8007      -2177.6201       6692.8594      16459.9336         83.8881      11237.0765      29276.3881         12.5742        110.6897         24.0686        175.8224       -215.5381      27483.9988          1.9210        -71.2928       -371.6827        569.3510      19769.3639       -142.5720        242.5397        110.7501      20435.2651      26113.0449        134.7170       -585.1601      18858.5785        127.7867      14274.0622      38437.5953         33.4953      27506.3619      28613.4123        253.2861      27560.4165      52693.6578        -46.3890       -162.0102      49545.0028        961.8204      36675.3321       -286.1976        677.5882      35237.9206        812.8874      26090.9933      25183.6234      44855.7864        154.8937       1307.2306      43340.5041      -1520.9455      32940.8177      53021.3542       -791.5719      50547.2273      36744.8019      61431.1511      48625.0957
      1876.7252       1367.4332        861.0203        217.1534        627.7312        567.4381        427.5299      -1207.2132        510.7330        277.2278       -940.3008        511.9360       -888.2329        771.5501        845.9998         17.1688       1173.1577       1276.5641         11.9271       -161.3784        -44.8068       -163.7323         29.1021       1480.0605         61.8762        -11.3057        111.5763        671.9934       1784.6097        -95.7726       -247.8115       -137.6203        -35.0459       1616.7178       -169.8277       -590.3184       1880.3690         16.8954        143.9380       2029.3971        -34.9159       2706.8878         15.6777        556.8416       -140.7033       2374.0706          3.4438        160.8599       2590.0046        801.3723        -14.8043        -12.6191       -429.2824        218.9436       -222.9998       1007.9283        197.2657        154.8937        662.9069       -756.1593        551.5694        539.2972        889.8262         -8.0877       -654.9529       -181.4173        159.8033       -204.6477       -243.1143
      -324.5475       -543.6146      -1864.7629       1080.3896       -492.7826       -745.8179       -779.3002       1905.8372       -384.4598       -455.0848       1524.2707      -1565.7991       2389.8972      -1239.3145       -164.7274         -6.3715      -2546.3734        110.9067        -26.6387        272.5568         88.7827        273.1548       -310.9618       -343.0984       -100.2209        -14.8552       -203.9225       -644.2844      -3847.9224        139.4614        486.6638        154.7537        782.2534       -662.1280        250.2045        373.3637      -4057.0271       -237.3055        661.8587       -458.4591         39.1968      -5771.1200        989.0867       -865.5212       1181.6247         70.7442        -31.6057       -223.9139       -543.3669       -813.1112       1254.7073         12.3026       1354.3646        791.5459       1092.1896      -2162.4413        357.2854       1307.2306       -756.1593       2312.7659        595.8223      -1542.2590      -1752.0238       1763.4444        989.4089       1819.8241        208.4606       2397.0021       1368.9336
     35611.1288      24754.2928       8458.1061      41944.4341       6502.6737       1600.2501       1809.8350      -4304.8765       6664.3885       1429.8133      -3278.3506       3417.2642      -3220.4162       7741.8090      17320.2125         61.9324      12577.0745      27623.1729         65.1277         96.3094         13.2958         63.8283        -37.8420      28928.1313        -51.7607       -100.6658       -170.0461        859.1982      19630.0713       -109.4988        190.8561        102.6995      19698.5824      30381.7460         -3.7490       -866.6722      21105.5179        267.3112      14235.0382      40430.3808         69.6510      27377.7646      27607.5030        669.0686      29368.3838      49702.0335         -1.6243        -40.3071      52144.1517       1281.8949      35369.9372       -327.8194        278.3563      38024.2930        543.8731      25380.9341      25430.3535      43340.5041        551.5694        595.8223      46926.5526      -1006.4488      31768.2514      51243.2427      -1057.7439      54341.3243      37172.5878      59269.0100      48689.7060
      -386.8418         39.6847       1262.6714      -1337.2941        226.2425        434.6596        441.1308      -1238.4758        166.0686        232.5465       -967.2237       1093.6701      -1521.3088        787.4006        -95.3165          1.2818       1787.7909       -513.6261          5.3499       -183.8141        -67.8736       -190.6306        176.0601       -114.7613         56.7700         14.1771        142.3544        462.7106       2647.4131        -75.4113       -314.4118       -157.2939       -790.7853        143.2268       -164.7163       -320.4170       2840.9032        103.2130       -427.8861       -187.9632        -39.1587       3942.8476      -1053.6052        553.6670      -1120.8782       -841.8650         14.1952        151.3643       -289.7788        578.5510      -1350.7349         54.6288       -867.2136       -957.8791       -659.0441       1624.5899       -378.1829      -1520.9455        539.2972      -1542.2590      -1006.4488       1327.4416       1213.4933      -1951.1048       -602.7227      -1870.2428       -549.3248      -2504.5674      -1667.9710
     28269.3761      18279.5232      15849.2584      35778.9946       4899.2110       1377.5512       1494.3829      -4221.9258       4205.6481       1046.7804      -3222.5287      10682.0331      -4387.0442       6741.3553      11520.0768          2.6161      21023.1892      19924.4657         13.7701         60.1511         18.6119         -3.8086         -1.1393      19257.8203       -151.2173       -139.2682        -19.0970       1127.4667      35948.5311         67.7004         91.5023       -683.4813      14939.3819      18632.4162          0.7351      -1019.1207      35058.4541        -60.0010      12457.0773      26858.9506         38.9249      50225.1391      20967.5134        915.6271      19518.8680      35834.9722         15.8624         36.5004      34612.2699       1526.0554      26830.2775       -213.9829       -960.6027      25572.0506       -619.7528      52466.0835      22392.8110      32940.8177        889.8262      -1752.0238      31768.2514       1213.4933      63405.6722      38891.3737      -1295.8744      36314.7920      32579.7466      44808.8041      41775.8671
     42374.3775      26408.1258       9337.6708      49551.1300       7627.3718       1394.4775       1778.2773      -3622.5065       6553.6027       1339.6147      -2542.1065       3772.5783      -2468.5580       7817.1284      19174.6458         95.3182      12987.6029      34051.1721         38.1552        203.9273         32.7243        262.8968       -219.8014      31991.8722        -17.9532        -47.7609       -439.8952        381.0538      22914.1226       -137.9463        427.3639        216.2389      24202.5400      30507.2340        184.1441       -445.3183      21858.2075        190.9628      16821.5797      44770.8103         51.8518      31762.1009      33854.0335        124.1323      32687.1171      61260.8622        -70.0679       -256.6108      57708.5579        758.7741      43403.7794       -351.7729        926.7227      41719.3689       1030.6339      30741.4675      29728.5593      53021.3542         -8.0877       1763.4444      51243.2427      -1951.1048      38891.3737      62847.9081       -608.9746      60121.1441      43447.8972      72890.1077      57692.7241
     -2958.5669      -1683.3054      -1147.6460       -876.0793       -884.1307       -720.2644       -693.1791       1611.1530       -554.1410       -414.0543       1199.5792       -803.2455       1384.2252      -1120.9865      -1064.9525        -46.8966      -1506.3250      -2046.8298        -31.2330        247.9526         83.2031        222.9475        -85.5598      -1848.6090       -121.7870         17.4057        -26.2783       -760.6512      -2336.5555        223.4360        458.2636         49.5765       -229.7409      -1674.1936        190.6401        577.2725      -2351.1417       -139.7433       -126.2188      -2542.9803         23.4543      -3644.7354       -393.2695       -662.5921       -166.2277      -3813.7156        -36.1888       -201.8991      -3256.4431       -942.6992       -468.0987         73.8866        571.8924       -591.1116        324.3506      -1419.6947       -336.4981       -791.5719       -654.9529        989.4089      -1057.7439       -602.7227      -1295.8744       -608.9746       1147.1290        -13.2447       -497.0676       -500.3299         31.7688
     39677.8071      27698.8849       8848.3548      48874.6353       6950.9274       1242.7068       1559.8620      -3592.8982       7327.6894       1301.1194      -2665.7836       3271.6033      -2484.0887       8090.8191      19533.0005         64.5725      13363.3266      31012.2252         26.8184        339.2173         70.9393        281.2823       -127.2512      32542.0029       -152.7053       -104.1198       -394.6938        200.5319      20883.4945         16.7603        633.7392        214.2184      23140.3491      34221.7035        263.8332       -324.8522      22566.5080        191.1142      16694.3863      45500.0527         96.6744      28741.1397      32333.1488        115.1396      34639.1034      55708.2286        -73.9504       -294.1831      58739.7566        544.9485      41469.0861       -332.4030        978.5444      44447.8514        957.8463      28666.1914      29701.9968      50547.2273       -181.4173       1819.8241      54341.3243      -1870.2428      36314.7920      60121.1441        -13.2447      64645.6809      43403.0451      69776.8017      57651.0014
     26379.4715      17531.9868       7541.6616      35273.0320       4852.4184       1047.1758       1238.6456      -3494.0142       4531.7618        940.6277      -2553.8320       3657.6500      -2722.6100       7164.8925      12446.8181         23.2542      10710.4333      20779.5590         43.6792        -15.3657        -43.3242         -7.2826        252.2868      20744.0074         34.7868         14.4965        -38.4039         83.5633      17782.4896       -116.4898         17.0607        451.0133      16696.6807      20756.5859        -44.3658          3.5837      17875.3837        480.4670      12672.4600      29035.3606         18.7341      24897.5028      23422.6140        343.5609      23421.9127      37417.1586         -3.6799         -6.9822      37349.3202        252.3392      30067.0032       -118.9456         44.3479      30308.4539        271.2541      26405.7214      23556.1677      36744.8019        159.8033        208.4606      37172.5878       -549.3248      32579.7466      43447.8972       -497.0676      43403.0451      35439.8279      50127.1353      44182.3960
     48456.7447      30337.0402      10606.3688      57460.1468       8542.7953       1343.8254       1819.9642      -3661.2000       7458.1057       1433.8224      -2587.0233       4188.9799      -2485.9831       8738.4577      21995.9847         92.2519      14717.6565      38922.9155         54.5833        376.7495         78.9336        395.4967       -305.6282      36669.5433       -119.5078       -105.2867       -546.2152        257.0362      26112.0787        -45.8301        712.1950        213.5952      28091.6539      35022.4569        317.6561       -410.0297      24854.3877        155.5604      19498.6411      51311.2051        114.8739      36016.9683      39255.4921        -66.4914      37967.6006      69958.7925        -67.2293       -342.1109      66216.5015        637.7441      50326.0541       -402.1480       1283.6210      48292.5515       1345.1566      35326.4040      34328.7832      61431.1511       -204.6477       2397.0021      59269.0100      -2504.5674      44808.8041      72890.1077       -500.3299      69776.8017      50127.1353      84671.6769      66835.0019
     34564.0629      22785.0260       8821.3841      46265.4244       6027.8036        800.1721       1105.3208      -2671.6365       5721.1508        882.6563      -1929.7655       3823.5644      -1943.0194       7310.2293      16394.1395         34.0750      12646.2341      27608.9377         29.8265        142.9366         -1.0372        147.6594         53.0472      27290.9359        -11.4671         26.8664       -182.7661       -246.0806      21237.8055        -61.0873        297.6459        470.3749      22164.3965      27103.3771         89.5988        202.5428      21225.4772        377.0581      16522.1217      38215.5369         36.1563      29524.6277      31026.1321       -127.3127      31159.9901      49646.9392        -30.3793       -123.5921      49158.5101       -183.4665      39851.8253       -222.9495        721.2396      39847.3198        494.1716      32337.4815      29840.7209      48625.0957       -243.1143       1368.9336      48689.7060      -1667.9710      41775.8671      57692.7241         31.7688      57651.0014      44182.3960      66835.0019      61024.2454
