  19     2.2880  -57.3760    0.1000  -57.2701   2.6751   1.1135   0.0920   0.1194   0.4495   0.3292   0.2374  -0.2748   0.0606   0.0870  -0.1006   0.0313  -0.0726   0.0421   0.1449   0.0044   0.0268   0.7506   0.6822   0.0782   0.2038   0.0884  -0.0346   0.3608  -0.0344  -0.0316  -0.0452   0.0380   0.0638   0.0204   0.0300  -0.0172   0.0095   0.2994   0.0582  -0.0584   0.0561  -0.0150   0.0057   0.5825   0.0202   0.0649   0.0267   0.0058   0.0093   1.4484  -0.2154  -0.0658   1.3621   0.2478   0.0234  -0.0088  -0.0002   0.0232   0.0032   0.0007   0.0119   0.0179   0.0104   0.0008   0.0335  -0.0032   0.0009   0.0354  -0.0122   0.0213   0.0004   0.0362   0.0001
  20     2.3330  -57.3310    0.1000  -57.1138   1.8572   1.7723   0.2692   0.1013   0.6388  -0.1162   0.1356  -0.2908   0.5652   0.3910  -0.1098   0.0969  -0.0822   0.0415   0.2147   0.1832   0.1398   0.5736   0.2096   0.1116  -0.0778   0.1882  -0.0436   0.3217  -0.1882   0.1130  -0.4636   0.0472   0.0993  -0.5496   0.1064  -0.0014   0.0001   1.2349   0.0324  -0.1004   0.3256  -0.0542   0.0062   0.1439   0.1270   0.0384   0.0121   0.0020   0.0143   0.9226  -0.0704  -0.0350   0.4313   0.0690   0.0083  -0.0022   0.0008   0.0368  -0.0076   0.0049   0.0030   0.0069   0.0108   0.0008   0.0592   0.0070   0.0059   0.0205  -0.0040   0.0293   0.0000   0.0043   0.0000
  21     2.5240  -57.1400    0.1000  -57.1114   3.4218   0.3739   0.1095   0.0949   0.2858   0.3176   0.1914  -0.2032   0.0901   0.1050  -0.1134   0.0323  -0.0678   0.0362   0.0471   0.0258   0.0082   1.2287  -0.3784   0.0244   0.2126   0.3724  -0.1656   0.1473   0.0582  -0.0268  -0.1356   0.0430   0.0992  -0.0678   0.0062  -0.0038   0.0060   0.0571   0.0320  -0.0166   0.0496  -0.0318   0.0067   0.2388  -0.0558   0.1057   0.0161   0.0114   0.0037   3.0549  -0.1456  -0.1474   0.3182   0.0602   0.0271   0.0026   0.0002   0.0037  -0.0004   0.0004   0.0046   0.0434   0.0058   0.0000   0.0049   0.0004   0.0006   0.0531  -0.0198   0.0056   0.0002   0.0244   0.0001
  22     2.7020  -56.9620    0.1000  -56.7519   2.5768   1.0742   0.2613   0.0876   0.2937   0.0356   0.1532  -0.1540   0.0096   0.0126  -0.0118   0.0203  -0.0406   0.0204   0.5952   0.0612   0.1026   1.0607  -0.0310   0.5850  -0.1184   0.5434  -0.1642   0.3523  -0.0714  -0.1872  -0.3426   0.0842   0.2697  -0.0348   0.1958  -0.0770   0.0037   0.0906   0.0844  -0.0204   0.2257  -0.0852   0.0123   0.3900  -0.0672   0.1387   0.0180   0.0122   0.0192   0.9336  -0.1178  -0.0466   1.2984   0.2348   0.0208  -0.0132   0.0036   0.0085  -0.0040   0.0034   0.0111   0.0262   0.0082   0.0058   0.0052   0.0028   0.0034   0.0245  -0.0120   0.0252   0.0001   0.0170   0.0000
  23     2.7140  -56.9500    0.1000  -56.7399   2.5506   1.1224   0.2353   0.0917   0.3595   0.1404   0.1788  -0.2056   0.0152   0.0370  -0.0408   0.0229  -0.0516   0.0295   1.0113  -0.2236   0.0580   0.9513   0.4840   0.4898  -0.0420   0.3576  -0.0910   0.3616  -0.1496  -0.1574  -0.3166   0.0718   0.2584  -0.0144   0.3132  -0.0836   0.0114   0.1825   0.1314  -0.0396   0.1967  -0.0850   0.0112   0.6817   0.1148   0.1458   0.0225   0.0102   0.0159   0.9320  -0.2396  -0.0566   0.5937   0.1068   0.0140  -0.0004  -0.0012   0.0130  -0.0008   0.0005   0.0051   0.0109   0.0072  -0.0006   0.0149   0.0010   0.0006   0.0354  -0.0138   0.0247   0.0000   0.0195   0.0000
  24     2.8830  -56.7810    1.0060  -56.2607   1.7935   1.6853   0.4398   0.0815   0.0084  -0.0266   0.0220  -0.0032   0.2047   0.1184  -0.0600   0.0463  -0.0314   0.0061   0.4743   0.0062   0.2165   0.3826  -0.0892   0.4908   0.0718   0.0082  -0.0920   0.3567  -0.4668  -0.2918  -0.5462   0.1462   0.4370  -0.0524   0.3626  -0.1496   0.0194   0.5193   0.5080  -0.1278   0.3583  -0.1460   0.0229   0.5701   0.5318   0.2037   0.0105   0.0126   0.0194   0.4475   0.3724   0.0032   1.5714   0.2634   0.0059   0.0024  -0.0040   0.0067  -0.0072   0.0056   0.0118   0.0086   0.0074  -0.0072   0.0122  -0.0002   0.0057   0.0127  -0.0250   0.0223   0.0002   0.0331   0.0002
  25     2.9330  -56.7310    1.0060  -55.6578   2.6164   1.1954   0.1308   0.0574   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.2195   0.0348   0.0213   0.4191   0.1212  -0.0834   0.0270   0.2472  -0.0416   0.6824   0.0870  -0.7140  -0.4336   0.1808   0.1202   0.0666  -0.0558  -0.0128   0.0100   0.2301   0.2482  -0.1178   0.1249  -0.0776   0.0161   0.7591  -0.1244   0.1226   0.0115  -0.0084   0.0029   1.8483   0.3422  -0.0610   1.3088   0.2432   0.0064   0.0008   0.0006   0.0020   0.0010   0.0013   0.0126   0.0288  -0.0030   0.0026   0.0021  -0.0024   0.0019   0.0201  -0.0088   0.0029   0.0000   0.0250   0.0000
  26     3.2270  -56.4370    1.0060  -55.9555   2.7765   1.1237   0.0513   0.0485   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.5072   0.3362   0.1318  -0.0014  -0.0004  -0.0452   0.1673   0.0436  -0.2540  -0.1508   0.0276   0.0086  -0.0002   0.0000  -0.0058   0.0061   0.1440   0.1712  -0.0484   0.0509  -0.0288   0.0051   0.8595   0.1818   0.0937   0.0076  -0.0028   0.0014   2.0504   0.7132  -0.0348   1.9973   0.3760   0.0148  -0.0010  -0.0014   0.0015  -0.0008   0.0002   0.0191   0.0167  -0.0036  -0.0038   0.0012  -0.0006   0.0006   0.0126  -0.0104   0.0038   0.0000   0.0304   0.0000
  27   -71.2070  -71.2070    0.1000  -71.1173   3.8926   0.7082   0.1826   0.2166   0.5983   0.8064   0.3974  -0.4706   0.2915   0.2762  -0.3284   0.0732  -0.1604   0.0948   0.2197   0.0512   0.0329   2.1039   0.2266   0.1078   0.0586   0.3352  -0.1612   0.3761   0.1262  -0.0310  -0.1808   0.0612   0.1894  -0.1158  -0.0046  -0.0016   0.0267   0.1700   0.0152  -0.0254   0.0855  -0.0314   0.0087   0.4693  -0.1204   0.2539   0.0656   0.0450   0.0148   3.7540  -0.2262  -0.1396   0.6344   0.1030   0.0855  -0.0232  -0.0026   0.0219  -0.0002   0.0099   0.0075   0.0952   0.0334  -0.0038   0.0318   0.0000   0.0121   0.1399  -0.0514   0.0235   0.0031   0.1023   0.0045
  28     0.3070  -70.9000    0.1000  -71.0294   3.1394   1.3861   0.2046   0.2699   1.0686   0.5842   0.5618  -0.6840   0.1010   0.1556  -0.1928   0.0805  -0.1806   0.1109   0.5814   0.0330   0.0833   1.0852   0.4876   0.0976  -0.0902   0.1398  -0.0216   0.7990  -0.0440  -0.0858  -0.2412   0.1514   0.1761  -0.1006   0.0406  -0.0202   0.0337   0.4977   0.0356  -0.0680   0.1687  -0.0292   0.0129   0.9279  -0.0144   0.1964   0.0752   0.0540   0.0435   1.8107  -0.4262  -0.0738   1.4921   0.2578   0.0654  -0.0256  -0.0006   0.0711   0.0050   0.0147   0.0145   0.0699   0.0412   0.0012   0.0950  -0.0046   0.0182   0.1065  -0.0612   0.0847   0.0044   0.1050   0.0057
  29     0.7120  -70.4950    0.1000  -70.2185   2.2975   2.0428   0.4601   0.1996   0.4487   0.1372   0.2482  -0.2556   0.3462   0.1634  -0.1506   0.0769  -0.0988   0.0470   0.8763  -0.0042   0.2696   0.7978   0.5834   0.5402   0.2576   0.3962  -0.1118   0.9170  -0.4658  -0.5478  -0.5336   0.2204   0.4875   0.4152   0.3774  -0.1962   0.0419   1.1105   0.5120  -0.3236   0.5293  -0.1724   0.0400   0.8120   0.0696   0.3461   0.0477   0.0444   0.0596   0.7016  -0.3286  -0.0458   1.5856   0.2790   0.0308  -0.0330   0.0048   0.0538  -0.0012   0.0249   0.0140   0.0276   0.0306   0.0148   0.0793  -0.0042   0.0294   0.0380  -0.0464   0.0752   0.0008   0.0832   0.0017
  30     1.1940  -70.0130    0.1000  -70.0638   2.8834   1.5229   0.4094   0.1843   0.4397   0.1954   0.1464  -0.2636   0.1483   0.0338  -0.0916   0.0221  -0.0446   0.0424   0.6802   0.0238   0.1742   1.3204   0.6968   0.6472  -0.1400   0.7698  -0.1088   1.3100  -0.1646  -0.6736  -0.5990   0.3344   0.4815   0.4436   0.4206  -0.1636   0.0481   0.6490   0.3988  -0.2090   0.5063  -0.1954   0.0394   0.6742  -0.3088   0.3753   0.0495  -0.0106   0.0176   1.5943  -1.2210  -0.1522   0.9819   0.1960   0.0406  -0.0548   0.0024   0.0526   0.0124   0.0250   0.0111   0.0466   0.0388   0.0132   0.0681  -0.0124   0.0313   0.0469   0.0122   0.0321   0.0005   0.0899   0.0010
  31     1.5430  -69.6640    0.1000  -69.5901   2.9585   1.6960   0.1719   0.1736   0.4502   0.1080   0.2036  -0.2664   0.0883   0.0574  -0.0630   0.0323  -0.0682   0.0430   0.5786  -0.0422   0.0553   0.8632   0.5136   0.0784  -0.0490   0.2144  -0.0458   0.7294   0.0072  -0.4998  -0.1806   0.1672   0.1131   0.0824   0.0252  -0.0252   0.0317   0.6874   0.4300  -0.2000   0.1869  -0.0790   0.0220   1.1028   0.2108   0.2492   0.0455   0.0194   0.0368   1.8678  -0.1030  -0.0772   2.3901   0.4424   0.0393  -0.0188  -0.0010   0.0413   0.0056   0.0079   0.0221   0.0487   0.0276  -0.0002   0.0532  -0.0102   0.0106   0.0589  -0.0404   0.0582   0.0010   0.0842   0.0008
  32     1.8670  -69.3400    0.1000  -69.3530   3.4383   1.3240   0.0918   0.1459   0.2415   0.2832   0.1872  -0.1862   0.0830   0.1098  -0.1092   0.0363  -0.0722   0.0361   0.0919   0.0066   0.0357   1.2067   0.0404  -0.0102   0.3032   0.1330  -0.1390   0.4891   0.0634  -0.0508  -0.1060   0.0864   0.0829  -0.0566  -0.0152   0.0022   0.0171   0.4267   0.0456  -0.0858   0.0663  -0.0184   0.0110   1.3053  -0.0282   0.1054   0.0345   0.0114   0.0095   3.1424   0.0658  -0.1258   2.1779   0.4524   0.0518   0.0004  -0.0022   0.0294   0.0034   0.0020   0.0259   0.0690   0.0088  -0.0014   0.0473  -0.0030   0.0023   0.0753  -0.0312   0.0241   0.0012   0.0718   0.0006
  33     2.7790  -68.4280    1.0060  -68.1221   3.0677   0.5715   0.1970   1.1639   1.0609   1.0060   0.5820  -0.5132   0.2478   0.2768  -0.2478   0.0865  -0.1422   0.0631   0.1286   0.0298   0.0285   1.0459   0.4612   0.0598  -0.0714   0.0540   0.0102   0.2075   0.0362  -0.0156  -0.0822   0.0280   0.1404  -0.0808   0.0150   0.0222   0.4195   0.0973  -0.0026  -0.0098   0.0586   0.0126   0.0218   0.2063  -0.0182   0.1720   0.3890   0.0602   0.1019   1.7699  -0.3842  -0.0440   0.3455   0.0488   0.4350  -0.0074   0.1018   0.1450   0.0682   0.0945   0.0405   0.5186   0.0164   0.1748   0.1819  -0.0644   0.1207   0.5693  -0.1084   0.1920   0.0532   0.9856   0.0726
  34     3.0940  -68.1130    1.0060  -68.2872   2.9478   1.9002   0.0396   0.1124   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.1386   0.0186   0.0006   0.6215  -0.0120   0.0324   0.0090   0.0034  -0.0872   0.7599   0.2060   0.0002   0.0060   0.1110   0.0187   0.0004   0.0096   0.0124   0.0176   0.9121   0.3644  -0.2026   0.0410  -0.0404   0.0185   1.4979   0.3464   0.0959   0.0242  -0.0064   0.0167   2.2791  -0.0302  -0.1150   3.2420   0.6774   0.0345   0.0194   0.0004   0.0197  -0.0020   0.0008   0.0377   0.0475   0.0104  -0.0030   0.0308  -0.0062   0.0013   0.0403  -0.0356   0.0293   0.0004   0.0728   0.0004
