    0.694    0.161    0.533   131 90    2.715   2.694   3  4   1  1   1  1
   82.280   72.470    9.810   132 90    3.490   3.372   8  6   0  0   1  1
  189.700  179.300   10.400   133 91    0.081   0.081   1  1   1  1   1  1
  182.100  169.500   12.600   134 91    1.333   0.081   3  1   1  1   1  1
   18.400   13.210    5.190   135 91    1.333   1.220   3  5   1  1   1  1
  164.100  150.900   13.200   136 91    1.853   1.220   9  5   1  1   1  1
  103.600   98.950    4.650   137 91    1.990   1.853  13  9   1  1   1  1
   42.750   38.690    4.060   138 91    2.030   1.990  17 13   1  1   1  1
   12.800   11.830    0.970   139 91    2.167   1.220   7  5   1  1   1  1
   84.630   75.030    9.600   140 91    2.167   1.333   7  3   1  1   1  1
    5.682    0.063    5.619   141 91    2.167   1.853   7  9   1  1   1  1
   83.590   74.470    9.120   142 91    2.258   0.000  13  9   0  0   1  1
  275.300  246.400   28.900   143 91    3.118   2.258  17 13   0  0   1  1
  193.400  179.500   13.900   144 92    1.559   0.000   2  0   0  0   1  1
  138.800  134.800    4.000   145 92    2.287   1.559   4  2   0  0   1  1
   82.350   84.020   -1.670   146 92    2.555   2.287   6  4   0  0   1  1
   32.510   33.120   -0.610   147 92    2.662   2.555   8  6   0  0   1  1
  173.200  167.600    5.600   148 93    1.272   0.000   5  9   0  0   1  1
    8.945    8.906    0.039   149 93    1.272   0.755   5  7   0  0   1  1
  256.800  241.300   15.500   150 93    1.441   0.376   5  1   1  1   1  1
  115.900  104.400   11.500   151 93    1.544   0.000  11  9   0  0   1  1
   66.650   67.020   -0.370   152 93    1.544   0.755  11  7   0  0   1  1
  143.900  146.200   -2.300   153 93    1.544   1.464  11 13   0  0   1  1
   30.970   31.810   -0.840   154 93    1.708   0.755   3  7   0  0   1  1
  246.600  253.900   -7.300   155 93    1.708   1.272   3  5   0  0   1  1
    4.160    6.982   -2.822   156 93    1.980   1.441   9  5   1  1   1  1
   12.370    8.753    3.617   157 93    2.161   1.980  13  9   1  1   1  1
    8.362    0.203    8.159   158 93    2.161   2.151  13 17   1  1   1  1
  220.300  203.800   16.500   159 93    2.736   2.151  15 17   1  1   1  1
  118.900  107.200   11.700   160 93    2.736   2.161  15 13   1  1   1  1
    3.282    1.683    1.599   161 93    2.736   2.700  15 11   1  1   1  1
   22.820   19.640    3.180   162 93    5.077   2.534  25 21   0  0   1  1
  247.900  237.600   10.300   163 94    1.466   0.000   2  0   0  0   1  1
   13.150   17.780   -4.630   164 94    2.172   1.466   4  2   0  0   1  1
    5.398    5.051    0.347   165 94    2.461   2.172   6  4   0  0   1  1
    2.110    2.591   -0.481   166 94    2.548   2.461   8  6   0  0   1  1
  246.200   33.910  212.290   167 94    3.053   2.560   4  5   1  1   1  1
    0.786   13.270  -12.484   168 94    3.053   3.011   4  3   1  1   1  1
  190.500  184.900    5.600   169 94    3.242   2.172   5  4   0  0   1  1
   38.840   40.050   -1.210   170 94    3.242   2.461   5  6   0  0   1  1
  106.200   99.230    6.970   171 94    3.255   2.461   7  6   0  0   1  1
  173.700  168.000    5.700   172 94    3.255   2.548   7  8   0  0   1  1
   33.510   35.730   -2.220   173 94    3.255   3.242   7  5   0  0   1  1
   29.770    0.026   29.744   174 94    3.677   3.053   2  4   1  1   1  1
  164.600  160.400    4.200   175 94    3.958   2.548  10  8   0  0   1  1
  167.200  194.500  -27.300   176 95    1.217   0.000   5  9   0  0   1  1
  114.800   18.410   96.390   177 95    1.217   0.694   5  7   0  0   1  1
  222.500  217.600    4.900   178 95    1.396   0.000  13  9   0  0   1  1
  139.100  133.100    6.000   179 95    1.474   0.000  11  9   0  0   1  1
    2.814    3.645   -0.831   180 95    1.474   0.694  11  7   0  0   1  1
    1.688    2.796   -1.108   181 95    1.474   1.396  11 13   0  0   1  1
  237.300  223.400   13.900   182 95    1.509   0.568   3  1   1  1   1  1
  250.100  235.400   14.700   183 95    1.569   0.568   5  1   1  1   1  1
   19.950   21.580   -1.630   184 95    1.569   1.509   5  3   1  1   1  1
    0.591    0.675   -0.083   185 95    1.608   0.694   3  7   0  0   1  1
    0.776    0.010    0.766   186 95    1.608   1.217   3  5   0  0   1  1
  244.400  316.800  -72.400   187 95    1.855   1.217   1  5   0  0   1  1
  212.000  208.500    3.500   188 95    1.855   1.608   1  3   0  0   1  1
   35.340   39.440   -4.100   189 95    2.093   1.569   9  5   1  1   1  1
    0.036    0.021    0.014   190 95    2.141   1.396  17 13   0  0   1  1
    0.117    0.001    0.116   191 95    2.208   1.396  15 13   0  0   1  1
    1.433    1.341    0.092   192 95    2.208   1.474  15 11   0  0   1  1
    0.751    0.247    0.505   193 95    2.208   2.141  15 17   0  0   1  1
  233.100  229.200    3.900   194 96    1.396   0.000   2  0   0  0   1  1
   24.700   18.030    6.670   195 96    2.125   1.396   4  2   0  0   1  1
    5.198    4.604    0.594   196 96    2.477   2.354   8  6   0  0   1  1
  291.300  274.700   16.600   197 96    3.067   2.609   4  5   1  1   1  1
  185.900  187.800   -1.900   198 96    3.104   2.125   5  4   0  0   1  1
   33.790   32.650    1.140   199 96    3.104   2.354   5  6   0  0   1  1
  193.600  169.500   24.100   200 96    3.142   2.609   3  5   1  1   1  1
    1.188    3.795   -2.607   201 96    3.142   3.067   3  4   1  1   1  1
   98.360   98.610   -0.250   202 96    3.156   2.354   7  6   0  0   1  1
  166.800  168.400   -1.600   203 96    3.156   2.477   7  8   0  0   1  1
   65.770   64.850    0.920   204 96    3.156   3.104   7  5   0  0   1  1
    0.433    0.449   -0.015   205 96    3.474   1.396   3  2   0  0   1  1
   91.730   90.650    1.080   206 96    3.474   2.125   3  4   0  0   1  1
   19.160   18.530    0.630   207 96    3.474   3.104   3  5   0  0   1  1
  114.300  107.000    7.300   208 96    3.698   2.609   6  5   1  1   1  1
   76.570   74.020    2.550   209 96    3.698   3.067   6  4   1  1   1  1
  219.700  214.400    5.300   210 96    3.698   3.612   6  7   1  1   1  1
   31.600   26.220    5.380   211 96    3.958   3.067   2  4   1  1   1  1
    1.764    0.192    1.572   212 96    3.958   3.142   2  3   1  1   1  1
   45.120   46.140   -1.020   213 96    4.109   2.477   9  8   0  0   1  1
   46.390   44.810    1.580   214 96    4.109   3.156   9  7   0  0   1  1
  273.200  276.000   -2.800   215 97    0.671   0.000   7  9   0  0   1  1
    1.893    1.239    0.654   216 97    0.680   0.680   1  1   1  1   1  1
  163.700  163.000    0.700   217 97    1.316   0.000  13  9   0  0   1  1
   95.650   98.160   -2.510   218 97    1.504   0.000  11  9   0  0   1  1
   41.660   40.410    1.250   219 97    1.504   0.671  11  7   0  0   1  1
  127.900  126.800    1.100   220 97    1.504   1.316  11 13   0  0   1  1
  212.400  201.100   11.300   221 97    1.557   0.680   3  1   1  1   1  1
  150.900  152.100   -1.200   222 98    1.352   0.000   2  0   0  0   1  1
  163.800  163.100    0.700   223 98    2.086   1.352   4  2   0  0   1  1
  117.000  117.100   -0.100   224 98    2.271   2.086   6  4   0  0   1  1
   47.340   47.340    0.000   225 98    2.424   2.271   8  6   0  0   1  1
    7.152   11.200   -4.048   226 98    3.173   2.606   4  5   1  1   1  1
  142.700  133.600    9.100   227 98    3.360   2.606   3  5   1  1   1  1
    3.570    1.714    1.856   228 98    3.360   3.173   3  4   1  1   1  1
   42.700   39.600    3.100   229 98    4.419   2.606   6  5   1  1   1  1
   61.170   72.830  -11.660   230 98    4.419   3.173   6  4   1  1   1  1
    0.001    0.003   -0.002   232 98    5.107   1.352   1  2   0  0   1  1
   71.720   69.510    2.210   233 98    5.210   2.606   7  5   1  1   1  1
    9.346    9.251    0.095   234 98    5.210   4.419   7  6   1  1   1  1
    5.234    4.886    0.348   235 98    5.586   2.606   2  5   1  1   1  1
   50.550   52.880   -2.330   236 98    5.586   3.173   2  4   1  1   1  1
    2.392    2.355    0.037   237 98    5.586   3.360   2  3   1  1   1  1
    0.150    0.115    0.035   238 98    7.205   1.352   3  2   0  0   1  1
    0.214    0.125    0.089   239 98    7.205   2.086   3  4   0  0   1  1
    2.310    5.227   -2.917   240 98    7.205   5.107   3  1   0  0   1  1
  106.300  106.300    0.000   241 99    0.727   0.727   1  1   1  1   1  1
   59.160   59.160    0.000   242 99    3.580   0.727   5  1   1  1   1  1
   14.980   14.980    0.000   243 99    3.580   1.776   5  3   1  1   1  1
