Energy outputs   (0.0703 MeV RMS for JP fit) 
       exp      error        BAB         JP       Diff 
     33361.7927      21190.7025       8485.8980      41940.8704       5885.8097        950.1326       1209.6296      -2520.1190       5228.7376        897.2151      -1738.5894       3860.8670      -1646.9796       6195.7767      15230.8175         70.1647      11955.5374      26546.0840         19.7446        119.0093         13.1250        165.6710       -165.8908      25410.0293        -13.4075        -39.1708       -328.5395        306.5816      20482.2942       -103.4668        282.3494        122.1131      20156.4611      24627.7538        131.9004       -336.3212      20062.5347        106.6922      15622.5572      35541.6122         21.9215      28466.6116      28224.7773        110.0843      27868.6410      47765.5886        -49.1539       -174.1219      45772.1541        579.5991      36197.6502       -239.2576        670.0282      35592.7577        751.5625      30498.4473      27677.0547      44183.5028        -14.3333       1253.4975      43621.5692      -1349.9372      38168.6415      52276.8996       -468.4011      51220.0219      40267.4076      60563.6370      53190.6007
      -506.3115       -258.7846       -114.0921       -365.9585       -169.5483       -167.6151       -218.7031        260.0152        -97.2927       -144.7960        198.3897       -151.0115        276.0195       -207.0695       -151.8230        -12.0288       -121.7930       -331.1832        -26.2186         19.8592         22.4892          0.6156        -39.2860       -255.8489        -23.7693         -6.8758         27.3066        -15.7800       -186.9929         36.1898         49.0080        -40.3103       -148.2873       -200.3698         22.6639        -33.2497       -187.9390        -51.2909        -69.2781       -333.7257         23.1534       -301.9279       -215.8389        -63.1996       -198.2458       -585.6147         30.7594          4.6887       -401.5485         -9.3437       -239.2576        142.7209         13.4645       -235.5759         10.7013       -195.8284       -148.5661       -286.4306        -12.3145         11.8932       -327.5905         54.7959       -214.1697       -352.1024         73.6290       -332.8059       -119.0127       -402.7275       -223.0682
      -242.3234       -333.9053      -1068.5028        569.1033       -288.4701       -417.5169       -431.1572       1083.0008       -218.5698       -240.7385        862.4263       -858.6198       1384.6256       -685.8401       -112.6895         -3.2023      -1454.4744         13.2926        -14.3534        158.5820         47.3224        153.8628       -188.9046       -226.7251        -60.8884         -7.0515       -119.9451       -367.3659      -2200.2407         80.6912        296.9829         74.7587        421.5062       -395.7214        142.6200        204.3506      -2304.7550       -152.8917        385.2249       -303.8356         22.4793      -3310.8020        534.0566       -507.0305        656.4533        -46.4753        -14.8716       -124.0515       -368.0056       -477.8687        670.0282         13.4645        844.2495        426.9175        702.0308      -1196.0454        154.9471        676.7700       -428.7345       1352.9152        278.4431       -866.3806       -960.4037        925.6732        571.3240        977.5014         44.2671       1281.9231        720.7760
     32933.4584      22087.7229       8896.8561      41718.9503       5909.4415       1185.4480       1411.7534      -3207.5357       5687.1785       1120.3152      -2401.2315       4180.1290      -2327.8865       6882.4384      15592.6722         59.6042      12745.1748      25819.9967         44.6616         95.1570        -15.0622         58.8241        -28.1065      26010.7608        -51.0609        -45.1176       -205.2492        485.0283      21065.6057       -104.2028        215.4981        159.2481      19827.7078      26242.8615         32.8775       -512.6205      21374.6621        227.3720      15461.9034      36341.5369         43.1022      29350.2079      27760.5942        356.0198      28048.8496      46451.1959        -36.6859        -93.9582      46817.1558        803.5388      35592.7577       -235.5759        426.9175      36208.5956        597.3214      30927.5735      27672.9234      43489.3666        219.0226        791.2539      44337.0251       -957.6775      38477.9123      51471.0423       -591.1795      51908.3446      40313.9639      59544.2888      52931.3653
       188.2724        -16.7506       -680.6725        820.3845        -96.7125       -179.6112       -185.9517        534.2696        -73.5996        -51.7863        438.5732       -504.4808        907.6636       -157.7879         32.8636          3.5539      -1002.5487        213.8622         -1.8476        122.2042         27.7317        105.7255       -142.9032         23.9605        -65.1122          1.7818        -88.5160       -195.9163      -1421.7198         48.6312        263.8284         45.4975        467.8227       -121.2081         77.9445         70.9459      -1549.2975       -118.8479        570.5747         30.5877         13.6464      -2184.8797        617.0724       -310.2782        674.2617        328.9540        -13.4518        -68.7475         32.2926       -326.1966        751.5625         10.7013        702.0308        597.3214        811.0745       -430.6341        408.8012        812.1063       -222.5120       1090.8649        543.9137       -658.2181       -619.4740       1029.6302        323.8585        956.9261        271.1735       1343.5624        493.7427
     28980.2743      19499.0979      12249.2192      36356.8891       5464.7842       1510.7771       1787.0655      -4578.1546       5093.9784       1262.1539      -3482.9370       7488.9939      -4863.4052       7428.1989      13490.8381          2.3139      17177.9179      22268.6307         25.7333         16.3787        -14.8222        -42.3700        128.4648      22545.6173       -127.7175       -116.8830          3.4406       1113.8895      28630.3338         35.2330         80.8900       -544.1797      16992.9142      22818.7255        -42.1443       -934.9316      28639.1453         15.1225      13916.5583      31463.1735         29.4953      39974.1517      23856.9255       1055.5886      23595.0960      40077.4301         21.2158        100.9788      40511.0250       1373.7462      30498.4473       -195.8284      -1196.0454      30927.5735       -430.6341      38412.5846      24900.9494      37429.4836       1008.0025      -2161.7625      38286.7874       1624.2888      42865.5953      44141.4648      -1419.5427      43918.4311      35866.4705      50787.6728      44709.6102
     22635.5738      15000.4429       6565.3069      32334.9946       4024.6370        660.4535        760.8581      -2302.2405       3775.4827        575.0872      -1657.6073       3066.6875      -1664.2072       5649.6738      10664.1223         12.7111       9293.4930      17873.1136         11.1863         17.1611         -4.5160         16.8874         23.1729      17783.4758         -9.0642        -26.3839        -47.8220        256.0105      15549.5726        -31.9710         46.7001         84.5765      15404.6631      17704.9793          4.9813       -248.5595      15513.4436        132.8265      13695.6987      24875.9880         10.7131      21733.5230      21582.5378        246.6290      21482.1873      32170.8056         -9.3387        -24.8695      32028.5575        491.2885      27677.0547       -148.5661        154.9471      27672.9234        408.8012      24900.9494      24974.0656      33814.6268        197.4028        356.8540      33896.5772       -377.8857      30398.3593      39928.8189       -336.6485      39707.2608      34848.6884      46098.1787      44607.7517
     41282.8490      26233.2551      10561.5180      51259.8806       7299.8772       1199.2670       1525.8466      -3280.4370       6474.3851       1115.3882      -2274.4364       4814.6891      -2178.4571       7652.2229      18836.8717         83.7430      14890.6345      32825.2712         12.1082        110.4538         24.2151        175.8394       -215.5113      31445.8008          2.1646        -71.2142       -371.1985        569.7705      25445.6894       -142.5223        242.2348        110.8327      24606.1489      30488.1279        134.5319       -585.4764      24947.9058        128.0396      19068.7376      43984.6111         33.4354      35453.6012      34452.9800        253.6319      33977.7108      59082.2892        -46.0485       -162.0140      56676.7167        962.5531      44183.5028       -286.4306        676.7700      43489.3666        812.1063      37429.4836      33814.6268      54032.5222        155.3191       1305.9859      53425.5981      -1520.0254      46798.7578      63866.4053       -791.7613      62465.1466      49211.9953      73943.8831      64928.1188
      1876.1773       1367.1770        861.1785        217.7993        627.1734        566.6983        426.8741      -1206.1878        510.5386        276.8381       -939.4068        511.8015       -887.4113        771.2273        845.5788         17.2264       1173.2554       1275.7891         11.8170       -161.1914        -44.7407       -163.6826         28.9016       1479.3961         61.7181        -11.3275        111.2716        671.6033       1784.8136        -95.6907       -247.5645       -137.8878        -34.7737       1616.0801       -169.6062       -590.1963       1880.7455         16.5122        144.2409       2028.5617        -34.7149       2707.0735         16.0600        556.4186       -140.1311       2372.8495          3.5835        160.7369       2589.2515        801.0361        -14.3333        -12.3145       -428.7345        219.0226       -222.5120       1008.0025        197.4028        155.3191        662.3962       -755.3382        551.4033        538.8432        890.0576         -7.4118       -654.4625       -180.7019        159.8938       -203.5058       -242.8667
      -324.0775       -542.9311      -1864.3259       1078.7990       -492.3748       -745.0154       -778.3659       1903.9004       -384.1728       -454.5074       1522.5387      -1565.1373       2387.8083      -1238.2049       -164.3128         -6.4793      -2545.6387        111.3718        -26.7053        272.2070         88.7238        273.0120       -310.5068       -342.3446        -99.8859        -14.7618       -203.3384       -643.7764      -3847.1463        139.3119        486.1016        155.2895        781.3430       -660.9013        249.8268        373.2664      -4056.0394       -236.5122        660.8036       -457.2162         38.9940      -5769.5371        988.0557       -864.6631       1180.4792         71.7782        -31.5784       -223.7376       -542.0751       -812.4340       1253.4975         11.8932       1352.9152        791.2539       1090.8649      -2161.7625        356.8540       1305.9859       -755.3382       2310.5900        595.8426      -1540.9495      -1751.7203       1761.8004        988.5530       1818.2828        208.3458       2394.3368       1368.2397
     41079.9090      27538.0675      11315.1675      51295.6366       7395.8684       1599.9156       1809.9211      -4305.1614       7126.4139       1429.6884      -3278.1230       5344.6018      -3220.4676       8682.8198      19352.9313         61.9816      16161.4133      32088.9069         64.9363         96.0934         13.2914         63.7438        -37.8883      32316.0881        -51.6020       -100.4174       -170.1491        859.0630      26680.9909       -109.6417        190.7416        102.7060      24282.7181      32692.5099         -3.8115       -866.6355      27079.4612        267.2294      18938.5262      45173.9028         69.6341      37249.2214      34025.4362        668.8979      34278.5735      57740.8363         -1.4392        -40.4019      58242.8007       1282.0093      43621.5692       -327.5905        278.4431      44337.0251        543.9137      38286.7874      33896.5772      53425.5981        551.4033        595.8426      54641.5627      -1006.1604      47542.0202      63161.9299      -1057.4556      63459.7751      49401.5737      73020.9827      64681.4203
      -387.4604         39.2171       1262.4740      -1336.0105        225.7327        434.1230        440.4062      -1237.1641        165.9133        232.2152       -966.2765       1093.2740      -1520.0947        786.7968        -95.6444          1.3251       1787.3129       -514.3226          5.3959       -183.4278        -67.7955       -190.4890        175.8454       -115.3378         56.4054         13.9493        141.9721        462.4257       2647.0856        -75.1933       -313.9275       -157.6456       -790.0438        142.3078       -164.3459       -320.3311       2840.3413        102.7440       -427.2805       -189.0105        -38.9082       3942.0555      -1052.8737        553.2342      -1120.2179       -843.2876         14.1811        151.3081       -290.6650        578.0904      -1349.9372         54.7959       -866.3806       -957.6775       -658.2181       1624.2888       -377.8857      -1520.0254        538.8432      -1540.9495      -1006.1604       1326.4465       1213.3395      -1949.8636       -602.3507      -1869.1449       -549.2398      -2502.5079      -1667.5432
     35961.6593      24103.6426      13759.0758      44893.2433       6529.6663       1377.4607       1494.6940      -4222.1376       6184.0056       1046.8828      -3222.5018       7658.9113      -4386.7758       7630.5863      16933.5777          2.5794      19455.7425      28077.1060         13.8415         60.0016         18.5321         -3.8083         -1.2126      28280.2429       -151.1151       -139.2162        -18.9993       1127.8623      32465.6382         67.6952         91.5290       -683.3946      21238.4631      28525.0422          0.7027      -1019.3388      32445.8039        -59.9456      16904.9022      39490.6312         38.8401      45349.0415      29786.3788        915.7410      29556.6001      50509.8083         16.0222         36.5134      50852.7476       1526.4900      38168.6415       -214.1697       -960.4037      38477.9123       -619.4740      42865.5953      30398.3593      46798.7578        890.0576      -1751.7203      47542.0202       1213.3395      51671.7899      55268.8657      -1295.9251      54956.2047      44142.9329      63705.4842      56897.2056
     48187.3874      30674.6346      12281.1006      60709.1489       8465.9024       1394.0906       1778.5261      -3623.5000       7587.3313       1339.6866      -2542.9852       5617.2475      -2469.6409       8950.9336      21983.9344         95.0847      17305.3660      38245.3092         37.5758        203.5393         32.8824        262.8665       -219.7398      36674.3740        -17.5929        -47.7289       -439.2020        381.7303      29622.3561       -137.8383        426.9618        216.3858      29131.6880      35678.2023        183.9522       -445.8384      29054.5525        191.3240      22488.0065      51327.0367         51.7730      41154.1707      40755.1798        124.5924      40271.0170      68811.3791        -69.5783       -256.5610      66137.8522        759.9214      52276.8996       -352.1024        925.6732      51471.0423       1029.6302      44141.4648      39928.8189      63866.4053         -7.4118       1761.8004      63161.9299      -1949.8636      55268.8657      75664.4062       -609.3392      74205.6824      58181.7911      87677.3603      76959.8524
     -2958.3504      -1683.2752      -1147.7434       -876.2287       -883.6019       -719.5633       -692.5287       1610.0909       -553.9639       -413.6436       1198.6510       -803.0312       1383.2228      -1120.4359      -1064.6711        -46.9313      -1506.3757      -2046.4207        -30.9843        247.8349         83.0986        222.8961        -85.2492      -1848.2164       -121.7224         17.3183        -26.1050       -760.3625      -2336.5874        223.3798        458.0412         49.9174       -229.7976      -1674.0126        190.5114        577.2720      -2351.4793       -139.2968       -126.6365      -2542.6927         23.3314      -3644.7696       -393.4978       -662.1372       -166.7430      -3813.2477        -36.3667       -201.7234      -3256.2269       -942.5223       -468.4011         73.6290        571.3240       -591.1795        323.8585      -1419.5427       -336.6485       -791.7613       -654.4625        988.5530      -1057.4556       -602.3507      -1295.9251       -609.3392       1146.4936        -13.7282       -497.1057       -500.9009         31.5125
     46141.3770      30989.6256      12224.7316      59924.9155       8006.8271       1243.2070       1560.6626      -3594.4681       7874.0659       1301.5287      -2667.0381       5549.5388      -2485.4301       9203.1250      21936.0634         64.4484      17599.3249      36290.6237         26.4849        338.8198         70.9410        281.1376       -127.0117      36547.2490       -152.3272       -103.8744       -394.0472        201.2141      29216.2098         16.6119        633.2654        214.5666      28557.3340      36954.3200        263.3977       -325.1629      29626.3223        191.6848      22252.4793      51107.9005         96.4673      40407.3645      39917.2099        115.8748      40440.9134      65209.7908        -73.6484       -294.0898      65949.3750        545.8913      51220.0219       -332.8059        977.5014      51908.3446        956.9261      43918.4311      39707.2608      62465.1466       -180.7019       1818.2828      63459.7751      -1869.1449      54956.2047      74205.6824        -13.7282      75420.6208      57855.2962      86027.2358      76549.8422
     32712.0208      21667.0763       9488.0219      47040.0005       5864.4822       1047.0994       1238.6528      -3494.0645       5500.4935        940.6269      -2553.8917       4505.2985      -2722.6377       8419.5593      15418.1245         23.2231      13435.0078      25840.0820         43.6135        -15.3960        -43.3012         -7.2676        252.2726      25696.2297         34.8040         14.4909        -38.3119         83.6871      22431.7827       -116.4488         17.0304        451.0139      22363.5645      25600.5295        -44.3890          3.4880      22416.3444        480.4951      18946.0970      35968.5162         18.7302      31406.5368      31356.2547        343.6194      31203.8849      46526.1896         -3.6323         -6.9781      46263.3566        252.4970      40267.4076       -119.0127         44.2671      40313.9639        271.1735      35866.4705      34848.6884      49211.9953        159.8938        208.3458      49401.5737       -549.2398      44142.9329      58181.7911       -497.1057      57855.2962      51751.2437      67127.6677      65512.7191
     55165.8965      35260.0970      14002.4212      70333.0022       9510.9510       1344.2491       1820.9913      -3663.5778       8651.0986       1434.3036      -2588.8828       6317.5779      -2487.9671      10047.0605      25237.9225         91.9905      19699.6311      43764.3984         53.9733        375.9895         79.0962        395.5096       -305.5456      42073.1130       -118.7279       -104.9933       -545.2046        258.1119      33852.1220        -46.0130        711.3453        213.9916      33778.4007      40989.5009        317.0202       -410.7031      33157.4603        156.2705      26036.6140      58877.0901        114.3740      46853.6967      47217.7897        -65.6605      46717.7593      78674.5360        -66.7766       -342.0929      75943.1236        639.3513      60563.6370       -402.7275       1281.9231      59544.2888       1343.5624      50787.6728      46098.1787      73943.8831       -203.5058       2394.3368      73020.9827      -2502.5079      63705.4842      87677.3603       -500.9009      86027.2358      67127.6677     101731.7373      89066.0598
     42845.0058      28192.4674      11366.8506      61652.8387       7351.3575        800.2493       1105.5555      -2672.2119       6988.0056        882.7894      -1930.2547       4932.2822      -1943.6717       8951.3906      20279.6535         34.0318      16209.4556      34226.3935         29.7605        142.8299         -1.0388        147.6225         53.1909      33766.8534        -11.3893         26.8796       -182.5843       -245.9101      27318.0566        -61.0906        297.4709        470.5324      29574.7871      33437.7759         89.5051        202.4916      27164.1215        377.3003      24725.7721      47281.8990         36.1413      38037.1115      41400.7120       -127.0424      41336.2051      61558.5153        -30.3044       -123.5393      60815.2134       -183.2101      53190.6007       -223.0682        720.7760      52931.3653        493.7427      44709.6102      44607.7517      64928.1188       -242.8667       1368.2397      64681.4203      -1667.5432      56897.2056      76959.8524         31.5125      76549.8422      65512.7191      89066.0598      88917.5675
