Energy outputs   (0.189 MeV RMS for JP fit) 
       exp      error        BAB         JP       Diff 
   1209955.1080     753914.5357     298229.1748     841506.3326       1352.9601       2345.9315       1578.1671      14634.2909       2098.1217       1695.3024       5643.0908      -4507.5562       2712.1787      13843.4946     -29741.3323        -10.0111     -23520.5510     -22786.8241          5.6498        215.0435         81.2787        237.7701        979.8602     -56041.7686         24.6325         77.0955        329.8451       2649.6993     -13049.1064          9.7370        369.7967       2333.7451       -690.2177     -16170.2295        266.0542       2831.1030     -15754.8605        811.4402      13578.5219     -51304.3721        -19.1734     -74563.7085     -13706.3717       -203.3990      22507.7753     -79702.3130         28.0098        141.6971     -62750.4561       4091.7988     -41094.9351        105.2702         16.3552     -39174.1054         38.4851     -36638.5345      -9115.2902     -33462.3411       -118.9177        473.3476     -18351.8796       1040.5170      -8456.3401     -71550.5008        559.8296     -96608.5277     -27793.1656      24676.4558     -55431.5943
  -6164990.7479   -3659609.9287   -1270069.8999   -3111014.6210      -6992.6109     -20828.9701     -13225.6578    -106166.5980      -9771.4334     -13264.4143     -38567.2941      16983.1972     -16467.8967     -53452.2337     138457.1973        108.3417      94544.1619     111045.2047         -1.6425      -2547.0515       -903.4330      -3753.8603      -7858.9616     260886.4574       -208.3725       -782.5224      -4084.0245     -21122.9252      54180.3574        -48.8815      -3648.8283     -15407.3647       2509.1720      73245.2708      -3020.7940     -21436.6239      63728.4070      -5370.3476     -42943.0566     237842.5640        213.5744     305030.6393      49861.7328       1717.6894     -79702.3130     387260.9972       -498.2438      -1093.9605     292852.5955     -33445.8867     148606.6633       -758.3460        -92.8591     138860.9126       -237.3028     120830.6671      27653.0005     121879.1954       1021.0746      -2636.9891      65953.2917      -6041.6054      28196.8404     259086.8155      -4921.2476     338212.0269      83837.1561     -89504.0229     169663.2384
     13231.5648       5282.7949       1357.7757       1538.4830         17.2318        184.9597         71.0214        351.9137         12.7555         56.5951        104.1666        -11.7829         34.6235         44.1070       -145.0593         -0.5476        -49.0428       -160.5689         -2.6873         32.9281          3.9556         62.7046         18.0593       -248.4717          0.9231          7.3933         33.1547         33.2089        -34.8599          0.5659         14.9648         19.8432         -1.0382        -55.5560         19.8479         23.7682        -39.7410         10.8939         13.0103       -170.3494          5.2207       -184.2298        -20.3101         -1.7001         28.0098       -498.2438         46.9109         10.1236       -237.2920         41.7936        -56.6127          2.6190          0.0901        -50.7826          0.2265        -34.8412         -6.9859        -45.4573         -0.8747          2.9683        -23.7281          5.1975         -8.4085        -99.9093          2.7426       -125.4326        -18.9979         34.2579        -41.4993
     19908.5549      10582.5984       2859.2602       5857.7822         21.5593        102.4417         63.5246        353.4140         25.6206         58.0021        110.1943        -31.2863         36.9721         83.4234       -359.2556         -0.5387       -187.1356       -317.0903         -0.5923         22.7245          7.5307         40.2106         34.3000       -667.4324          1.1524          5.5648         31.0977         66.8561       -113.1676          0.3454         24.2845         47.5812         -4.4977       -181.8706         24.8436         64.5221       -130.5106         20.2556         59.7870       -599.7696         -0.6422       -601.9891        -89.5760         -4.2675        141.6971      -1093.9605         10.1236         10.4601       -759.4098        117.7509       -265.0774          3.1715          0.4121       -244.1040          0.6019       -182.3308        -37.8827       -216.6350         -1.5137         11.1576       -116.6026         20.6862        -44.4290       -465.5127          9.3417       -614.9134       -110.0693        161.6705       -229.6616
  -4634703.2885   -2820490.4026    -984111.3311   -2423455.8198      -5230.5140     -14139.8470      -9185.2069     -77775.9762      -7606.7041      -9618.6289     -29022.3603      13264.0182     -12337.3543     -41493.4057     107054.4168         71.2381      74279.1585      83942.1636         -8.2846      -1816.0150       -599.2325      -2304.1445      -5759.1149     201821.5963       -162.4487       -559.4989      -2745.9782     -15885.9484      42068.8391        -44.3172      -2695.3474     -11810.6860       1954.8755      57392.7068      -2158.7121     -16391.4641      50031.7553      -4090.4261     -33685.0834     184126.0573        203.5127     237109.1602      38829.8085       1285.4544     -62750.4561     292852.5955       -237.2920       -759.4098     226650.2191     -25191.6592     115774.4556       -555.2690        -70.5564     109497.5432       -178.7189      94948.2984      21724.8926      94896.2933        771.0410      -2003.1787      51907.2906      -4551.1492      22162.9510     201864.9265      -3584.4635     267063.1668      65903.5818     -69741.7883     133348.5696
    564549.9383     332525.6527      96646.5025     175466.8444        640.2433       2504.1713       1582.8947      12893.4768        846.5399       1620.3276       4663.5284      -1019.3723       1778.1094       3345.6893     -11836.4040        -14.0510      -6622.4362      -9620.8048         -0.5764        374.5057        116.5471        495.0077       1029.4985     -22342.2087         30.9362        109.2776        577.9750       2923.2759      -3905.1338          5.7292        534.3853       1886.9788       -132.8185      -6202.0812        442.0269       2937.2033      -4508.7056        647.1094       1613.8030     -20276.1010        -47.9881     -21385.8737      -2640.5436       -244.7918       4091.7988     -33445.8867         41.7936        117.7509     -25191.6592       4734.1511      -7723.2787         92.2250          8.0308      -7177.1260         25.2159      -5114.7808       -893.1600      -6481.1840       -152.2375        232.5866      -3543.4734        577.2205      -1213.4742     -13503.7169        716.7024     -16701.3286      -2506.4565       4686.4360      -5302.7705
  -2252662.8447   -1388852.5601    -550948.8706   -1551594.4110      -2528.0378      -4540.3096      -3019.4696     -27618.1841      -3838.8605      -3203.4433     -10589.6538       8309.8042      -5087.9818     -25576.0581      54856.7450         19.8518      43098.8851      42487.6493        -10.0000       -406.7481       -156.6417       -472.8039      -1847.3590     103379.2003        -45.2860       -147.1028       -643.4476      -5000.2600      24168.2750        -17.2885       -693.6651      -4351.5243       1277.0888      29538.6680       -509.6948      -5309.7446      28870.0035      -1509.8319     -25031.0229      94636.3706         35.1131     138075.5162      25366.2441        392.6951     -41094.9351     148606.6633        -56.6127       -265.0774     115774.4556      -7723.2787      76060.0192       -193.7620        -29.4464      71555.0020        -70.7304      67483.2579      16802.1381      61943.4073        226.6112       -862.0795      33541.2378      -1932.6813      15571.2039     132423.4960      -1071.7768     176416.4720      51237.5259     -45668.4618     102153.8580
     12633.9841       7297.4717       2052.8267       4373.9320         14.8091         65.2836         44.5766        295.6201         19.1385         44.7079        109.0392        -22.8959         43.5222         85.7230       -264.9749         -0.3592       -139.5082       -219.3278         -0.0919          7.9655          2.0939         12.4710         20.6217       -499.3675          0.5855          2.4100         13.3997         58.7209        -82.8157          0.1133          9.2471         37.2188         -3.3871       -136.3374          8.4613         56.4709        -94.6386         13.0399         43.0549       -450.2829         -0.2183       -458.1757        -67.2767         -4.9061        105.2702       -758.3460          2.6190          3.1715       -555.2690         92.2250       -193.7620          6.7726          0.4214       -176.9397          0.7895       -116.6990        -23.4589       -160.7854         -2.5533         11.0886        -87.6585         23.2074        -28.6668       -339.0389         15.3445       -423.0860        -60.6693        118.2687       -143.5606
      1486.9507        888.5360        135.3431        641.9921          1.6538          5.0589          4.5137         22.2211          2.3878          6.0559          7.7440         -0.3806         -4.1003         11.6898        -33.4000         -0.0656         -8.8575        -26.7194          0.0088          1.0819          0.2454          1.2775          2.8757        -63.0012          0.0740          0.2228          1.6646          5.4141         -5.6686          0.0155          1.9236          3.2998         -0.5123        -17.5569          1.1918          6.1467         -6.4266          1.6691          7.5755        -57.2051         -0.0911        -29.0186        -10.0395         -0.1575         16.3552        -92.8591          0.0901          0.4121        -70.5564          8.0308        -29.4464          0.4214          0.2295        -27.2606          0.3980         -8.5966         -3.4204        -23.8016         -0.0790          4.7841        -12.6325          5.7974         -2.7077        -50.9475          0.7953        -67.3443         -9.0782         18.0812        -22.4367
  -2108405.3965   -1315970.5985    -520718.5235   -1465392.8439      -2358.6084      -4143.3487      -2747.9474     -25756.3671      -3669.1897      -2979.0999      -9995.9539       7865.7788      -4806.0102     -24212.8139      51890.9601         16.3385      41079.7311      39699.4545         -9.6433       -370.8670       -140.6672       -402.7732      -1701.4258      97788.6010        -42.7934       -133.7250       -552.0043      -4646.6697      22776.1673        -17.2181       -638.6921      -4082.6748       1201.5601      28253.4850       -451.5066      -4972.0633      27515.0507      -1411.2225     -23621.2718      89523.9638         33.3297     130164.3003      23862.7946        363.4270     -39174.1054     138860.9126        -50.7826       -244.1040     109497.5432      -7177.1260      71555.0020       -176.9397        -27.2606      68264.8027        -65.9248      63833.5026      15865.0042      58268.5170        211.7293       -797.1986      31975.3966      -1783.5610      14731.8495     124595.4006       -974.9128     168318.6826      48392.5835     -42966.0416      96476.0657
      3853.8513       2292.8210        546.0120       1575.6509          4.4452         17.1111         12.6595         88.0832          6.1650         16.1187         32.1266         -5.7203          2.0158         41.5658        -84.8978         -0.1276        -36.0721        -68.2589          0.0208          2.4765          0.5869          2.7882          7.2540       -160.2737          0.2204          0.5566          3.5197         17.7960        -22.5018          0.0472          4.7286         11.9018         -1.2314        -44.4057          2.3541         19.1910        -25.3175          4.8229         19.9888       -145.3712         -0.2035       -120.9006        -24.2620         -1.2102         38.4851       -237.3028          0.2265          0.6019       -178.7189         25.2159        -70.7304          0.7895          0.3980        -65.9248          0.9781        -36.6149         -9.0702        -57.8854         -0.8331          8.3103        -31.1433         10.2951         -7.9784       -122.2056          3.9425       -154.5365        -22.9404         42.9725        -46.6643
  -1820693.2476   -1133912.3124    -491475.9402   -1373336.9606      -2024.4117      -2952.1533      -1961.8161     -19128.1544      -3148.0290      -2048.1857      -7471.7368       7985.1634      -4378.3090     -22120.4431      45023.6942          8.0312      38869.7407      34529.7844         -7.9203       -249.9391       -102.8480       -261.2248      -1248.7803      84807.0199        -32.2310        -95.5147       -345.9124      -3392.7461      21618.1048        -15.7316       -451.5854      -3382.5258       1131.7364      24412.6259       -311.6347      -3640.9872      25994.5760      -1179.6862     -23584.7377      77706.3096         17.7169     123837.9070      22479.9910        266.1903     -36638.5345     120830.6671        -34.8412       -182.3308      94948.2984      -5114.7808      67483.2579       -116.6990         -8.5966      63833.5026        -36.6149      64749.8579      15988.2550      54896.5639        162.2369       -314.8360      29848.0923       -922.3848      14610.4845     117494.3123       -689.6598     157814.4058      48681.9018     -40475.2969      96146.0458
   -415348.2578    -258803.9129    -111963.6055    -341151.4550       -456.7843       -540.0780       -351.6536      -3603.8516       -715.7975       -377.3256      -1408.1923       1801.7410       -738.2894      -5534.7643      10305.1274          1.5273       8870.5159       7899.0812         -1.3461        -42.2119        -18.0239        -45.1922       -222.3783      19395.8132         -5.3080        -16.4534        -60.4694       -577.5745       4927.4282         -2.6596        -72.9237       -582.5959        281.4504       5581.0611        -54.5837       -629.6391       5925.7542       -207.9614      -6192.0399      17790.1880          2.8754      28289.1403       5589.1295         42.9264      -9115.2902      27653.0005         -6.9859        -37.8827      21724.8926       -893.1600      16802.1381        -23.4589         -3.4204      15865.0042         -9.0702      15988.2550       4275.0694      13651.0050         23.9660       -111.0846       7398.6367       -250.8072       3640.0666      29243.7855       -108.9432      39320.2231      12943.5916     -10071.2913      25461.6011
  -1850006.8712   -1139705.9298    -450605.0074   -1264676.9521      -2076.1637      -3788.0994      -2517.0920     -22960.5597      -3146.2364      -2667.0302      -8793.8201       6776.0436      -4214.3188     -20859.3090      44956.3378         16.7463      35203.1334      34847.7906         -8.2778       -343.6870       -131.9583       -402.0434      -1542.7165      84727.7818        -37.8451       -123.5247       -544.5302      -4191.2944      19750.6450        -14.0456       -581.3396      -3603.3901       1040.2760      24197.6125       -429.0469      -4440.7156      23583.4732      -1248.6443     -20344.9121      77557.5554         31.3062     112805.8725      20661.3298        329.6402     -33462.3411     121879.1954        -45.4573       -216.6350      94896.2933      -6481.1840      61943.4073       -160.7854        -23.8016      58268.5170        -57.8854      54896.5639      13651.0050      50465.5701        192.5679       -701.1885      27328.1494      -1587.7685      12667.0104     107865.9022       -910.3414     143599.4233      41625.3249     -37200.4288      83002.5241
    -17096.3247     -10160.4631      -3219.4710      -5255.3401        -20.0098        -87.8416        -48.2731       -449.5624        -26.6284        -49.9356       -169.6564         35.1069        -71.0089       -119.5180        363.6639          0.3441        220.1105        293.6019         -0.0590         -9.6188         -3.0716        -12.0214        -31.8192        688.4142         -0.9373         -2.9076        -13.4750        -99.3444        130.1141         -0.1992        -16.5952        -66.0175          3.9074        192.2643         -9.5106       -100.8159        150.1720        -21.4486        -49.0251        624.5146          1.1161        717.2808         78.0553          9.1667       -118.9177       1021.0746         -0.8747         -1.5137        771.0410       -152.2375        226.6112         -2.5533         -0.0790        211.7293         -0.8331        162.2369         23.9660        192.5679          6.8473         -3.1295        107.2260        -12.8588         37.1730        397.7661        -25.9785        474.2858         64.7838       -137.4523        135.8882
     41965.2214      25075.2534       4575.5315      18626.7229         46.9252        136.8318        112.4523        657.2827         67.2907        142.9560        229.2892        -17.5637        -62.4551        333.1117       -947.8265         -1.5879       -313.1561       -758.4335          0.2534         26.6262          7.0240         33.0719         73.0664      -1788.1725          1.8473          6.1066         41.1751        151.9728       -192.5953          0.4230         43.7654         89.7822        -14.9024       -498.8955         30.3442        167.7440       -219.6561         41.5662        218.1646      -1624.6363         -2.2328      -1024.2532       -292.3761         -6.8836        473.3476      -2636.9891          2.9683         11.1576      -2003.1787        232.5866       -862.0795         11.0886          4.7841       -797.1986          8.3103       -314.8360       -111.0846       -701.1885         -3.1295        111.2742       -374.3662        145.8272        -90.3153      -1498.0498         24.7079      -1975.4175       -307.1432        528.0079       -705.0626
  -1003932.0060    -625134.4961    -246022.4546    -687882.0993      -1123.6347      -2049.6737      -1348.6868     -12568.4036      -1738.8040      -1451.0621      -4863.0668       3696.5319      -2327.1749     -11390.0065      24591.1466          8.2177      19358.6634      18858.3418         -4.4631       -187.5714        -71.5152       -212.1459       -836.5192      46347.8195        -20.9503        -66.8228       -279.7880      -2293.4139      10745.5468         -8.1878       -318.4374      -1978.7473        563.3349      13374.7049       -226.6720      -2441.7193      12969.7683       -683.7277     -11030.7597      42426.3126         17.4790      61374.1496      11188.6251        181.4714     -18351.8796      65953.2917        -23.7281       -116.6026      51907.2906      -3543.4734      33541.2378        -87.6585        -12.6325      31975.3966        -31.1433      29848.0923       7398.6367      27328.1494        107.2260       -374.3662      14997.0221       -854.1299       6889.9320      58418.7095       -491.2947      78801.3974      22562.9909     -20146.5416      44994.5503
     96106.1184      56941.8792      13621.4958      41655.2006        108.9734        340.2313        250.6314       1729.6708        151.8115        285.6354        619.3240       -106.1905         88.3580        742.3419      -2148.1943         -2.7562       -953.8479      -1734.5335          0.4656         47.9967         15.3195         64.8036        147.4241      -4057.3474          3.5818         13.3262         79.3794        366.2670       -571.0750          0.7167         75.1878        224.1416        -32.9916      -1126.7184         58.2531        376.9373       -654.1949         86.4965        437.6536      -3693.6760         -5.1221      -3144.5059       -653.3732        -25.5595       1040.5170      -6041.6054          5.1975         20.6862      -4551.1492        577.2205      -1932.6813         23.2074          5.7974      -1783.5610         10.2951       -922.3848       -250.8072      -1587.7685        -12.8588        145.8272       -854.1299        266.2948       -244.1227      -3373.5242         81.2476      -4367.0807       -756.7559       1178.4421      -1687.2496
   -424660.8005    -264525.3543    -112519.5646    -316802.9124       -472.2489       -686.3519       -443.7360      -4458.5131       -734.8607       -463.6433      -1741.7907       1786.5383       -977.8025      -5061.4877      10508.7782          1.9915       8902.0882       8057.9133         -1.8579        -58.3759        -24.4407        -61.6101       -294.7575      19794.6676         -7.4250        -22.5214        -81.3816       -795.3410       4949.3986         -3.6037       -101.4785       -784.9585        261.0975       5699.9645        -73.3018       -856.0747       5953.1631       -270.4901      -5365.2982      18137.1457          4.2028      28357.4068       5186.3357         61.6452      -8456.3401      28196.8404         -8.4085        -44.4290      22162.9510      -1213.4742      15571.2039        -28.6668         -2.7077      14731.8495         -7.9784      14610.4845       3640.0666      12667.0104         37.1730        -90.3153       6889.9320       -244.1227       3343.4933      27114.2902       -160.0193      36424.0195      11102.8657      -9341.9648      22020.7370
  -3930083.9864   -2422863.4293    -959920.3924   -2702536.2458      -4407.7562      -7949.0296      -5292.0782     -48178.9662      -6694.7580      -5621.8827     -18489.3504      14470.4647      -8894.7473     -44487.3191      95634.8155         34.5158      75071.8211      74078.1652        -17.1596       -727.6022       -278.9450       -849.8200      -3233.5965     180224.0746        -79.4520       -258.4388      -1130.3798      -8735.2921      42099.8653        -30.3756      -1224.9699      -7581.8286       2223.7636      51505.6417       -901.2827      -9280.5440      50291.5790      -2631.8352     -43558.1330     164986.9140         64.7770     240484.1135      44163.5437        682.8644     -71550.5008     259086.8155        -99.9093       -465.5127     201864.9265     -13503.7169     132423.4960       -339.0389        -50.9475     124595.4006       -122.2056     117494.3123      29243.7855     107865.9022        397.7661      -1498.0498      58418.7095      -3373.5242      27114.2902     230633.4356      -1866.6932     307262.6114      89194.1760     -79540.5140     177878.7857
     82516.5501      47314.6988      13985.0110      24847.9646         96.6540        433.4245        269.3631       2125.6209        120.3357        263.9146        772.2123       -151.3779        333.8715        549.3226      -1690.9581         -3.1263       -934.4358      -1413.4351          0.1333         41.4007         12.6968         56.5447        146.9368      -3198.0661          3.8571         14.1858         85.8878        455.1800       -559.1943         -0.1567         61.5410        263.8050        -18.5089       -864.8360         50.6705        445.8746       -633.7638         85.2191        210.2250      -2899.6708         -6.3157      -3095.0016       -368.5642        -40.3023        559.8296      -4921.2476          2.7426          9.3417      -3584.4635        716.7024      -1071.7768         15.3445          0.7953       -974.9128          3.9425       -689.6598       -108.9432       -910.3414        -25.9785         24.7079       -491.2947         81.2476       -160.0193      -1866.6932        139.8945      -2148.3303       -310.1922        647.9468       -644.1477
  -5126629.7725   -3204071.5234   -1273945.6447   -3609252.3118      -5723.9266      -9662.9543      -6440.9010     -60631.9828      -8944.4356      -6985.2429     -23532.0318      19329.0369     -11376.0935     -59263.0912     126545.8797         38.0844     100748.3952      96688.0231        -23.8843       -898.4198       -345.6261       -979.4803      -4031.2285     238443.7607       -101.3977       -318.7203      -1308.8179     -10810.5111      55806.1660        -43.6705      -1541.6128      -9758.3701       2961.5764      68969.7188      -1114.0208     -11606.0958      67478.0919      -3400.1254     -58471.4155     218339.7598         77.3493     318961.2369      58810.4519        839.8588     -96608.5277     338212.0269       -125.4326       -614.9134     267063.1668     -16701.3286     176416.4720       -423.0860        -67.3443     168318.6826       -154.5365     157814.4058      39320.2231     143599.4233        474.2858      -1975.4175      78801.3974      -4367.0807      36424.0195     307262.6114      -2148.3303     415971.7458     119975.2089    -105961.5555     239245.1307
  -1256052.7431    -783375.0809    -339887.1285   -1039251.6935      -1381.4154      -1567.5238      -1027.7414     -10592.8729      -2170.9395      -1106.7589      -4158.8465       5480.5779      -2225.9027     -16786.7156      31266.1489          4.2307      26982.8844      23944.1796         -4.0480       -109.5966        -48.9209       -113.9421       -619.1538      58844.0641        -14.6390        -45.3753       -160.0725      -1631.5634      14976.3175         -7.5332       -193.9039      -1661.7509        857.8345      16940.4909       -145.6708      -1779.8738      18020.0716       -587.0807     -18732.2168      53984.0065          7.3237      86041.6586      17037.6187        121.4156     -27793.1656      83837.1561        -18.9979       -110.0693      65903.5818      -2506.4565      51237.5259        -60.6693         -9.0782      48392.5835        -22.9404      48681.9018      12943.5916      41625.3249         64.7838       -307.1432      22562.9909       -756.7559      11102.8657      89194.1760       -310.1922     119975.2089      39634.6741     -30712.5154      77820.9514
   1358060.8091     837283.1430     331142.2694     932282.2905       1522.6531       2749.0002       1838.2647      16646.5587       2312.9874       1957.2596       6390.6601      -4987.8519       3066.0590      15329.0151     -33039.4715        -12.1984     -25888.7119     -25591.7035          5.9193        255.9747         96.4759        296.5167       1123.9779     -62264.9385         27.7991         89.9905        395.8264       3031.4706     -14521.5680         10.5969        432.0795       2627.7835       -766.9968     -17793.1127        315.6738       3221.6986     -17345.6300        912.8837      15009.5856     -56997.6447        -23.2177     -82931.7983     -15231.5365       -236.1609      24676.4558     -89504.0229         34.2579        161.6705     -69741.7883       4686.4360     -45668.4618        118.2687         18.0812     -42966.0416         42.9725     -40475.2969     -10071.2913     -37200.4288       -137.4523        528.0079     -20146.5416       1178.4421      -9341.9648     -79540.5140        647.9468    -105961.5555     -30712.5154      27434.9781     -61272.6229
  -2543386.7212   -1585800.9588    -679359.6742   -2073048.8003      -2796.3340      -3200.6152      -2156.0179     -21245.2385      -4392.6790      -2329.3296      -8342.6366      10847.6910      -4401.8889     -32857.2844      63259.6897          9.6173      53900.0432      48462.7142         -8.7272       -254.2076       -107.3236       -266.7494      -1346.0175     119068.0676        -31.6582        -97.4375       -359.3798      -3460.7797      29933.7954        -16.2204       -443.6325      -3499.6552       1710.8080      34271.8763       -326.4575      -3784.2451      36010.6661      -1237.0253     -36976.7440     109216.0812         17.2302     171868.1475      33974.9690        247.7364     -55431.5943     169663.2384        -41.4993       -229.6616     133348.5696      -5302.7705     102153.8580       -143.5606        -22.4367      96476.0657        -46.6643      96146.0458      25461.6011      83002.5241        135.8882       -705.0626      44994.5503      -1687.2496      22020.7370     177878.7857       -644.1477     239245.1307      77820.9514     -61272.6229     154565.9768
